factor,ic_mean,ic_std,ic_ir,rank_ic_mean,rank_ic_std,rank_ic_ir,ic_win_rate,expr_key,expression,complexity,depth,non_null_ratio,operation,parents,mutation_op,first_generation,generation,fitness,monotonicity_score,top_bottom_spread
ga_g005_0060,-0.1298850304498724,0.046611369622350796,-2.7865525407687386,-0.14829952803590138,0.06558740602689482,-2.2610976255882047,0.0,rank(ts_min[10](ts_min[20](low))),rank(ts_min[10](ts_min[20](low))),4,4,0.912548376663209,crossover,rank(ts_min[10](ts_min[20](open)))|low,,5,5,1.0667397411185477,0.5,-0.04638876585500283
ga_g005_0047,-0.10297732899085699,0.0412966941175064,-2.4935973978411767,-0.1335040227499716,0.06182358484995458,-2.1594351585076303,0.0,ts_min[3](demean(ts_min[10](open))),ts_min[3](demean(ts_min[10](open))),4,4,0.9640981028540836,crossover,ts_min[3](demean(volume))|ts_min[10](open),,5,5,1.0595047404370148,1.0,-0.03935155528641611
ga_g005_0006,-0.10914813734825048,0.041122117558104535,-2.6542440863855528,-0.13916267742658353,0.062360614761976345,-2.2315796269448636,0.0,ts_min[20](open),ts_min[20](open),2,2,0.9397753761390123,random_init,,,0,5,1.048145731144054,0.5,-0.04179265955073401
ga_g005_0007,-0.10143441822152544,0.04165610959496861,-2.435043003482425,-0.13256457999934135,0.06253410142110868,-2.1198766271005143,0.0,ts_min[10](open),ts_min[10](open),2,2,0.9702033213994936,random_init,,,0,5,1.0467134405842462,1.0,-0.03891322115334282
ga_g005_0008,-0.11311037934953813,0.045841237648525025,-2.4674372933990263,-0.1268364830623376,0.05685727673883309,-2.2307871628278186,0.02702702702702703,rank(delay[20](high)),rank(delay[20](high)),3,3,0.942913864444965,crossover,rank(zscore_cs(open))|delay[20](high),,4,5,1.0405078684567348,0.5,-0.03999298203793654
ga_g005_0021,0.14805559767205762,0.07316174506995408,2.023675043979518,0.15111908586663125,0.09980707994317685,1.5141118841736263,0.990990990990991,volume,volume,1,1,0.9979032132142179,random_init,,,0,5,1.0363202733740273,1.0,0.05272341290185362
ga_g005_0044,0.15089394458687552,0.07370942958037874,2.0471457376064555,0.1512199079411235,0.09982477008649973,1.5148535559870469,0.990990990990991,rank(volume),rank(volume),2,2,0.9979032132142179,random_inject,,,2,5,1.0331632613333994,1.0,0.05272341290185362
ga_g005_0046,-0.10185064160696418,0.04046280669224708,-2.517142282828328,-0.12991083261053318,0.058610805809549,-2.216499684932976,0.013513513513513514,zscore_cs(ts_mean[30](ts_min[3](vwap))),zscore_cs(ts_mean[30](ts_min[3](vwap))),4,4,0.9034942728722632,crossover+mutate,ts_min[20](open)|zscore_cs(ts_mean[3](ts_min[3](vwap))),zscore_cs,5,5,1.0315149005739832,0.5,-0.04035652248591742
ga_g005_0014,0.15243622104299717,0.07872329069116181,1.9363547903633433,0.15301256519616907,0.1027992397959074,1.4884600849184562,0.9819819819819819,"max(ts_std[5](zscore_cs(amount)),ts_mean[3](log_abs(volume)))","max(ts_std[5](zscore_cs(amount)),ts_mean[3](log_abs(volume)))",7,4,0.9916998472022396,crossover,"max(ts_std[5](zscore_cs(amount)),mul(ts_min[60](-1),low))|ts_mean[3](log_abs(volume))",,3,5,1.011619546875181,1.0,0.05279408318051962
ga_g005_0042,0.14112444008394068,0.07948210592170009,1.775549835367549,0.15008169947183064,0.10526753844974529,1.4257168133885796,0.9684684684684685,ts_min[3](demean(volume)),ts_min[3](demean(volume)),3,3,0.9916998472022396,crossover,"ts_min[3](min(vwap,vwap))|demean(volume)",,3,5,0.991905061709908,1.0,0.04991631688110841
ga_g005_0033,0.14112444008394065,0.07948210592170009,1.7755498353675485,0.15008169947183064,0.10526753844974529,1.4257168133885796,0.9684684684684685,demean(ts_min[3](demean(volume))),demean(ts_min[3](demean(volume))),4,4,0.9916998472022396,crossover,demean(high)|ts_min[3](demean(volume)),,4,5,0.989905061709908,1.0,0.04991631688110841
ga_g005_0012,-0.0973369908356496,0.04155009909926705,-2.3426416048515906,-0.12827891907624503,0.06216461820400403,-2.063535863041504,0.0045045045045045045,ts_min[10](high),ts_min[10](high),2,2,0.9702033213994936,crossover,ts_min[10](open)|high,,5,5,0.9707725891275429,0.5,-0.03741688363919861
ga_g005_0041,-0.09179566544431692,0.04286999368549929,-2.141256798816993,-0.12381983073270059,0.06411398414454177,-1.9312453029522385,0.0045045045045045045,ts_mean[3](ts_min[3](vwap)),ts_mean[3](ts_min[3](vwap)),3,3,0.9855277099296239,crossover,ts_mean[3](log_abs(volume))|ts_min[3](vwap),,2,5,0.9113377626283861,0.5,-0.035604301403500724
ga_g005_0025,-0.09179566544431692,0.04286999368549929,-2.141256798816993,-0.12381983073270059,0.06411398414454177,-1.9312453029522385,0.0045045045045045045,zscore_cs(ts_mean[3](ts_min[3](vwap))),zscore_cs(ts_mean[3](ts_min[3](vwap))),4,4,0.9855277099296239,crossover,zscore_cs(open)|ts_mean[3](ts_min[3](vwap)),,3,5,0.9093377626283861,0.5,-0.035604301403500724
ga_g005_0057,-0.08675599444631588,0.043055959494635324,-2.0149590315627615,-0.11944953630409957,0.0644399034747746,-1.8536579023719182,0.013513513513513514,open,open,1,1,0.9979032132142179,random_init,,,0,5,0.8822006776036875,0.5,-0.03412999309410818
ga_g005_0055,-0.09598782177800988,0.0445005468230354,-2.1570031972803188,-0.1194947887780222,0.06443343585282929,-1.8545462801480446,0.018018018018018018,rank(zscore_cs(open)),rank(zscore_cs(open)),3,3,0.9979032132142179,crossover,rank(amount)|zscore_cs(open),,2,5,0.8804188560116764,0.5,-0.03412999309410818
ga_g005_0023,-0.08675599444631589,0.043055959494635324,-2.014959031562762,-0.11944953630409957,0.0644399034747746,-1.8536579023719182,0.013513513513513514,demean(zscore_cs(open)),demean(zscore_cs(open)),3,3,0.9979032132142179,crossover,demean(high)|zscore_cs(open),,3,5,0.8782006776036875,0.5,-0.03412999309410818
ga_g005_0062,-0.08480327191759525,0.04327340854874769,-1.9597086238784258,-0.11784377028777354,0.06500491460686904,-1.8128440134174262,0.013513513513513514,vwap,vwap,1,1,0.9979032132142179,random_init,,,0,5,0.8637954074072637,0.5,-0.03344351589410963
ga_g005_0024,-0.0844521279470593,0.04337277110623364,-1.947123178738322,-0.1176817686714828,0.0651779226646217,-1.805546477401925,0.018018018018018018,close,close,1,1,0.9979032132142179,random_init,,,0,5,0.8616214780780177,0.5,-0.03333910643683144
ga_g005_0052,0.10483396303696743,0.06878660035871349,1.5240462893975202,0.11874396899153782,0.09655531822038668,1.2298024715790976,0.8198198198198198,delay[20](ts_mean[3](log_abs(returns))),delay[20](ts_mean[3](log_abs(returns))),4,4,0.8683931698285765,crossover+mutate,open|delay[20](ts_mean[3](log_abs(volume))),delay,3,5,0.8606923562239815,1.0,0.0361237947401898
ga_g005_0079,-0.08445212794705931,0.04337277110623364,-1.9471231787383225,-0.1176817686714828,0.0651779226646217,-1.805546477401925,0.018018018018018018,scale(close),scale(close),2,2,0.9979032132142179,random_inject,,,5,5,0.8596214780780177,0.5,-0.03333910643683144
ga_g005_0049,-0.08158328803054316,0.04341945849066348,-1.8789568287242935,-0.11477891947661212,0.06511225908100818,-1.7627850898831834,0.02702702702702703,high,high,1,1,0.9979032132142179,random_init,,,0,5,0.8434151837756654,0.5,-0.032277947602253984
ga_g005_0015,0.10477551945591071,0.07773056867160347,1.3479319815421253,0.108936689532828,0.09354037171499834,1.1645954312084585,0.8018018018018018,"covariance[30](volume,ts_rank[3](log_abs(low)))","covariance[30](volume,ts_rank[3](log_abs(low)))",5,4,0.9034942728722632,crossover,"covariance[30](amount,ts_rank[3](log_abs(low)))|volume",,3,5,0.7636588389797646,0.5,0.03574554102845166
ga_g005_0029,0.09654939493751451,0.07456898631240842,1.294766091267738,0.10709180619983642,0.10455468689903352,1.024265954746275,0.7927927927927928,"covariance[30](amount,rank(demean(high)))","covariance[30](amount,rank(demean(high)))",5,4,0.9095303420662272,crossover,"covariance[30](amount,rank(amount))|demean(high)",,4,5,0.7520514789866063,1.0,0.03452046188687044
ga_g005_0054,0.09538450939533535,0.07106295455980752,1.3422536395536229,0.09147687668092605,0.09318068721815319,0.981714982062343,0.7882882882882883,"rank(covariance[30](close,scale(volume)))","rank(covariance[30](close,scale(volume)))",5,4,0.9095303420662272,crossover,"rank(covariance[30](high,scale(volume)))|close",,4,5,0.6655637569944203,0.5,0.030953871348071288
ga_g005_0016,0.09514651031214444,0.06998287786639398,1.3595684146312326,0.09043892063443353,0.09177586355130897,0.9854325215242676,0.7837837837837838,"rank(covariance[30](high,scale(volume)))","rank(covariance[30](high,scale(volume)))",5,4,0.9095303420662272,random_init,,,0,5,0.6648740783256311,0.5,0.030829201377810034
ga_g005_0010,0.07952283431652725,0.06466285530638648,1.2298070343434573,0.07523915838025541,0.08830606615422394,0.85202706514921,0.7882882882882883,"covariance[20](log_abs(amount),rank(low))","covariance[20](log_abs(amount),rank(low))",5,3,0.9397753761390123,crossover+mutate,"covariance[60](log_abs(amount),rank(low))|covariance[60](log_abs(amount),rank(low))",covariance,2,5,0.6511259846793503,1.0,0.02761888274256584
ga_g005_0056,0.08275177619187463,0.07825594724443918,1.0574503166307903,0.08186559235900714,0.10269614166253142,0.7971632724822778,0.7657657657657657,"demean(rank(covariance[30](amount,close)))","demean(rank(covariance[30](amount,close)))",5,4,0.9095303420662272,crossover,"demean(high)|rank(covariance[30](amount,close))",,4,5,0.6215975282466719,1.0,0.028743290080544187
ga_g005_0028,0.10263805448192326,0.08618450610115365,1.1909107463174216,0.07579518628826265,0.11378601165315107,0.6661204236537072,0.7747747747747747,scale(delta[30](demean(close))),scale(delta[30](demean(close))),4,4,0.9140027436678154,crossover+mutate,rank(ts_min[10](ts_min[20](open)))|scale(delta[30](demean(low))),scale,5,5,0.5801700115780773,1.0,0.03428749913447719
ga_g005_0018,0.09828102789964521,0.08606839289992446,1.1418945397751405,0.07437553523397757,0.11260427822510481,0.6605036363298294,0.7612612612612613,scale(delta[30](demean(low))),scale(delta[30](demean(low))),4,4,0.9140027436678154,random_inject,,,4,5,0.5737371806805195,1.0,0.03279073860705925
ga_g005_0009,0.06860942828259091,0.0649792387245592,1.055866914252716,0.05643800408938759,0.0904596469555158,0.6239025464817632,0.8468468468468469,"rank(covariance[3](amount,scale(vwap)))","rank(covariance[3](amount,scale(vwap)))",5,4,0.9916998472022396,crossover+mutate,"ts_min[3](min(vwap,vwap))|rank(covariance[30](amount,scale(vwap)))",rank,5,5,0.5533800108360153,1.0,0.02500304804790092
ga_g005_0017,0.09876324045927785,0.07848760593448731,1.2583291244953296,0.0709708021485389,0.11032383941610764,0.643295252632197,0.9144144144144144,amount,amount,1,1,0.9979032132142179,random_init,,,0,5,0.5384169197077392,0.5,0.029066415481541735
ga_g005_0050,0.08459862300560081,0.0827460515607632,1.0223886386104744,0.07107720517319949,0.11026823994971878,0.6445845622058535,0.8288288288288288,rank(log_abs(amount)),rank(log_abs(amount)),3,3,0.9979032132142179,crossover,"rank(covariance[30](close,scale(volume)))|log_abs(amount)",,5,5,0.5168826485733619,0.5,0.029066415481541735
ga_g005_0039,0.05026224378800011,0.047921620657868085,1.048842737328161,0.035839044536932305,0.058270896326259626,0.6150419299588075,0.7837837837837838,"covariance[20](high,rank(amount))","covariance[20](high,rank(amount))",4,3,0.9397753761390123,crossover+mutate,"amount|covariance[5](high,rank(amount))",covariance,5,5,0.516004826911774,1.0,0.01543602926586414
ga_g005_0026,0.07270372930572122,0.08626233315452664,0.8428212714288968,0.06532209263197726,0.11347087227846764,0.5756727812197567,0.8018018018018018,rank(ts_min[3](amount)),rank(ts_min[3](amount)),3,3,0.9916998472022396,crossover+mutate,rank(ts_min[10](ts_min[20](open)))|amount,rank,5,5,0.47774419936850193,0.5,0.025014079111662438
ga_g005_0031,0.056915933531478335,0.05924342413414722,0.9607130979229247,0.044214876311689806,0.08164082517271815,0.5415780183278336,0.7882882882882883,ts_std[10](ts_mean[3](ts_min[3](vwap))),ts_std[10](ts_mean[3](ts_min[3](vwap))),4,4,0.9580040374298747,crossover,ts_std[10](rank(demean(high)))|ts_mean[3](ts_min[3](vwap)),,4,5,0.43754263437411134,0.5,0.016487628589255274
ga_g005_0070,0.05644665862764532,0.06399322272588286,0.8820724480377633,0.03466970749600474,0.08722157610576867,0.39749003679964173,0.7792792792792793,"covariance[5](vwap,low)","covariance[5](vwap,low)",3,2,0.9855277099296239,random_inject,,,5,5,0.37123474719192684,0.5,0.015996651017875563
ga_g006_0000,0.08119638900423477,0.033336608617699666,2.4356523465054734,0.1232078528125704,0.056372838551258526,2.1855889463600513,0.9414414414414415,"safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))","safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))",7,4,0.9685102776011867,crossover,"safe_div(zscore_cs(log_abs(close)),zscore_cs(low))|log_abs(delta[10](low))",,3,6,1.1996533596442593,0.5,0.035735621625443
ga_g006_0039,-0.11909019863731579,0.04618906934720483,-2.578319942800983,-0.13292226412712238,0.05773262697927025,-2.302376854856268,0.018018018018018018,rank(delay[20](ts_mean[3](low))),rank(delay[20](ts_mean[3](low))),4,4,0.9367818784086727,crossover,rank(volume)|delay[20](ts_mean[3](low)),,6,6,1.1203180170808436,1.0,-0.042167992538487784
ga_g006_0001,-0.10578669323591246,0.041692474836103915,-2.5373090384240196,-0.1328672835022961,0.05774970767983909,-2.300743827811291,0.018018018018018018,delay[20](ts_mean[3](low)),delay[20](ts_mean[3](low)),3,3,0.9367818784086727,mutate,delay[20](ts_mean[3](log_abs(returns))),delay,5,6,1.1197404623650422,1.0,-0.042167992538487784
ga_g006_0002,-0.11643252531870704,0.0460135627168453,-2.5303957886330277,-0.13040510145368892,0.05718894180638009,-2.280250295506267,0.018018018018018018,delay[20](rank(zscore_cs(open))),delay[20](rank(zscore_cs(open))),4,4,0.942913864444965,crossover,delay[20](volume)|rank(zscore_cs(open)),,3,6,1.1089896668137853,1.0,-0.04094813007339658
ga_g006_0003,-0.10654573075202863,0.042283062536348004,-2.519820570244603,-0.13326312568999382,0.05857738264006903,-2.274992833135516,0.018018018018018018,delay[20](ts_mean[3](ts_min[3](vwap))),delay[20](ts_mean[3](ts_min[3](vwap))),4,4,0.9306632761178216,crossover,delay[20](ts_mean[3](log_abs(volume)))|ts_min[3](vwap),,3,6,1.1078345838928934,1.0,-0.04240697220668549
ga_g006_0004,-0.1284650861222206,0.04603037340637561,-2.7908764716739634,-0.14603321678196077,0.0638550665503711,-2.286948000700378,0.0045045045045045045,rank(ts_min[10](ts_min[20](open))),rank(ts_min[10](ts_min[20](open))),4,4,0.912548376663209,crossover,rank(amount)|ts_min[10](ts_min[20](open)),,2,6,1.0744661980709336,0.5,-0.04515542181825037
ga_g006_0005,-0.11608873050068719,0.042161885760469815,-2.7534046071897897,-0.14600277293575734,0.0638871941250683,-2.285321415899657,0.0,ts_min[10](ts_min[20](open)),ts_min[10](ts_min[20](open)),3,3,0.912548376663209,crossover,ts_min[10](open)|ts_min[20](open),,1,6,1.073441133009858,0.5,-0.04515542181825037
ga_g006_0054,-0.11608873050068719,0.042161885760469815,-2.7534046071897897,-0.14600277293575734,0.0638871941250683,-2.285321415899657,0.0,ts_min[20](ts_min[10](open)),ts_min[20](ts_min[10](open)),3,3,0.912548376663209,crossover,ts_min[20](open)|ts_min[10](open),,6,6,1.073441133009858,0.5,-0.04515542181825037
ga_g006_0006,-0.11584613082208584,0.04244042112231829,-2.729617844464918,-0.1460342724870397,0.06412921255242734,-2.2771879877310637,0.0,ts_min[30](vwap),ts_min[30](vwap),2,2,0.9095303420662272,crossover+mutate,"close|covariance[30](amount,ts_rank[3](log_abs(low)))",ts_min,3,6,1.0717384813422894,0.5,-0.04537726097213436
ga_g006_0040,-0.12853793723404144,0.046168989705126284,-2.7840751563980937,-0.14607276446060788,0.06409446730193973,-2.279022989183767,0.0045045045045045045,rank(zscore_cs(ts_min[30](vwap))),rank(zscore_cs(ts_min[30](vwap))),4,4,0.9095303420662272,crossover,rank(zscore_cs(open))|ts_min[30](vwap),,6,6,1.071338829187626,0.5,-0.04537726097213436
ga_g006_0007,-0.11608873050068719,0.042161885760469815,-2.7534046071897897,-0.14600277293575734,0.0638871941250683,-2.285321415899657,0.0,demean(ts_min[10](ts_min[20](open))),demean(ts_min[10](ts_min[20](open))),4,4,0.912548376663209,crossover,"demean(rank(covariance[30](amount,close)))|ts_min[10](ts_min[20](open))",,5,6,1.0709583881670022,0.5,-0.04515542181825037
ga_g006_0045,-0.10143441822152544,0.04165610959496861,-2.435043003482425,-0.13256457999934135,0.06253410142110868,-2.1198766271005143,0.0,ts_min[10](open),ts_min[10](open),2,2,0.9702033213994936,random_init,,,0,6,1.0453765334463694,1.0,-0.03891322115334282
ga_g006_0037,0.14805559767205762,0.07316174506995408,2.023675043979518,0.15111908586663125,0.09980707994317685,1.5141118841736263,0.990990990990991,volume,volume,1,1,0.9979032132142179,random_init,,,0,6,1.0381922428349533,1.0,0.05272341290185362
ga_g006_0012,-0.11311037934953813,0.045841237648525025,-2.4674372933990263,-0.1268364830623376,0.05685727673883309,-2.2307871628278186,0.02702702702702703,rank(rank(delay[20](high))),rank(rank(delay[20](high))),4,4,0.942913864444965,crossover,"rank(covariance[30](high,scale(volume)))|rank(delay[20](high))",,6,6,1.0374876921618499,0.5,-0.03999298203793654
ga_g006_0010,0.15089394458687552,0.07370942958037874,2.0471457376064555,0.1512199079411235,0.09982477008649973,1.5148535559870469,0.990990990990991,rank(volume),rank(volume),2,2,0.9979032132142179,random_inject,,,2,6,1.0358537753537564,1.0,0.05272341290185362
ga_g006_0020,0.15089394458687552,0.07370942958037874,2.0471457376064555,0.1512199079411235,0.09982477008649973,1.5148535559870469,0.990990990990991,zscore_cs(rank(volume)),zscore_cs(rank(volume)),3,3,0.9979032132142179,crossover,zscore_cs(ts_mean[30](ts_min[3](vwap)))|rank(volume),,6,6,1.0338537753537564,1.0,0.05272341290185362
ga_g006_0057,-0.10185064160696418,0.04046280669224708,-2.517142282828328,-0.12991083261053318,0.058610805809549,-2.216499684932976,0.013513513513513514,zscore_cs(ts_mean[30](ts_min[3](vwap))),zscore_cs(ts_mean[30](ts_min[3](vwap))),4,4,0.9034942728722632,crossover+mutate,ts_min[20](open)|zscore_cs(ts_mean[3](ts_min[3](vwap))),zscore_cs,5,6,1.030059459385468,0.5,-0.04035652248591742
ga_g006_0061,-0.0973369908356496,0.04155009909926705,-2.3426416048515906,-0.12827891907624503,0.06216461820400403,-2.063535863041504,0.0045045045045045045,ts_min[10](high),ts_min[10](high),2,2,0.9702033213994936,crossover,ts_min[10](open)|high,,5,6,0.9694929345471669,0.5,-0.03741688363919861
ga_g006_0022,-0.09179566544431692,0.04286999368549929,-2.141256798816993,-0.12381983073270059,0.06411398414454177,-1.9312453029522385,0.0045045045045045045,ts_mean[3](ts_min[3](vwap)),ts_mean[3](ts_min[3](vwap)),3,3,0.9855277099296239,crossover,ts_mean[3](log_abs(volume))|ts_min[3](vwap),,2,6,0.9102012004251779,0.5,-0.035604301403500724
ga_g006_0052,-0.09179566544431692,0.04286999368549929,-2.141256798816993,-0.12381983073270059,0.06411398414454177,-1.9312453029522385,0.0045045045045045045,zscore_cs(ts_mean[3](ts_min[3](vwap))),zscore_cs(ts_mean[3](ts_min[3](vwap))),4,4,0.9855277099296239,crossover,zscore_cs(open)|ts_mean[3](ts_min[3](vwap)),,3,6,0.9082012004251779,0.5,-0.035604301403500724
ga_g006_0071,-0.08879432278607886,0.043136789714139256,-2.0584360443719834,-0.1216946911884688,0.06479582589477255,-1.8781254734849613,0.0045045045045045045,low,low,1,1,0.9979032132142179,random_init,,,0,6,0.890924556674217,0.5,-0.03484343667061848
ga_g006_0008,-0.09598782177800988,0.0445005468230354,-2.1570031972803188,-0.1194947887780222,0.06443343585282929,-1.8545462801480446,0.018018018018018018,rank(zscore_cs(open)),rank(zscore_cs(open)),3,3,0.9979032132142179,crossover,rank(amount)|zscore_cs(open),,2,6,0.8797444547625531,0.5,-0.03412999309410818
ga_g006_0027,-0.08746642832519924,0.04308742908172112,-2.0299755680318583,-0.11924993213002337,0.06395452136447598,-1.8646051848378251,0.009009009009009009,demean(ts_min[3](demean(high))),demean(ts_min[3](demean(high))),4,4,0.9916998472022396,crossover,demean(ts_min[3](demean(volume)))|high,,6,6,0.877968826978056,0.5,-0.034293534300257195
ga_g006_0075,-0.08480327191759525,0.04327340854874769,-1.9597086238784258,-0.11784377028777354,0.06500491460686904,-1.8128440134174262,0.013513513513513514,vwap,vwap,1,1,0.9979032132142179,random_init,,,0,6,0.8633084261540043,0.5,-0.03344351589410963
ga_g006_0042,0.10622157155879695,0.08153633926088871,1.302751294964615,0.1316674076557013,0.10911739555602201,1.2066582691492291,0.8108108108108109,delay[20](volume),delay[20](volume),2,2,0.942913864444965,random_inject,,,1,6,0.8615885736571584,1.0,0.03983618011380072
ga_g006_0070,-0.08480327191759525,0.04327340854874769,-1.9597086238784258,-0.11784377028777354,0.06500491460686904,-1.8128440134174262,0.013513513513513514,demean(vwap),demean(vwap),2,2,0.9979032132142179,random_inject,,,6,6,0.8613084261540043,0.5,-0.03344351589410963
ga_g006_0049,-0.0844521279470593,0.04337277110623364,-1.947123178738322,-0.1176817686714828,0.0651779226646217,-1.805546477401925,0.018018018018018018,close,close,1,1,0.9979032132142179,random_init,,,0,6,0.8606319509127858,0.5,-0.03333910643683144
ga_g006_0016,0.09971860480698229,0.06981933124628925,1.4282377534557398,0.115872205625301,0.09390120689305621,1.2339799397601725,0.8063063063063063,"covariance[30](volume,rank(demean(high)))","covariance[30](volume,rank(demean(high)))",5,4,0.9095303420662272,crossover+mutate,"zscore_cs(ts_mean[3](ts_min[3](vwap)))|covariance[30](amount,rank(demean(high)))",covariance,6,6,0.8469284643685162,1.0,0.038236476974744554
ga_g006_0013,-0.08158328803054316,0.04341945849066348,-1.8789568287242935,-0.11477891947661212,0.06511225908100818,-1.7627850898831834,0.02702702702702703,high,high,1,1,0.9979032132142179,random_init,,,0,6,0.8424798404303692,0.5,-0.032277947602253984
ga_g006_0048,0.10477551945591071,0.07773056867160347,1.3479319815421253,0.108936689532828,0.09354037171499834,1.1645954312084585,0.8018018018018018,"covariance[30](volume,ts_rank[3](log_abs(low)))","covariance[30](volume,ts_rank[3](log_abs(low)))",5,4,0.9034942728722632,crossover,"covariance[30](amount,ts_rank[3](log_abs(low)))|volume",,3,6,0.7656526538044353,0.5,0.03574554102845166
ga_g006_0017,0.09654939493751451,0.07456898631240842,1.294766091267738,0.10709180619983642,0.10455468689903352,1.024265954746275,0.7927927927927928,"covariance[30](amount,rank(demean(high)))","covariance[30](amount,rank(demean(high)))",5,4,0.9095303420662272,crossover,"covariance[30](amount,rank(amount))|demean(high)",,4,6,0.754686571697815,1.0,0.03452046188687044
ga_g006_0047,0.09538450939533535,0.07106295455980752,1.3422536395536229,0.09147687668092605,0.09318068721815319,0.981714982062343,0.7882882882882883,"rank(covariance[30](close,scale(volume)))","rank(covariance[30](close,scale(volume)))",5,4,0.9095303420662272,crossover,"rank(covariance[30](high,scale(volume)))|close",,4,6,0.6690869516037362,0.5,0.030953871348071288
ga_g006_0015,0.07952283431652725,0.06466285530638648,1.2298070343434573,0.07523915838025541,0.08830606615422394,0.85202706514921,0.7882882882882883,"covariance[20](log_abs(amount),rank(low))","covariance[20](log_abs(amount),rank(low))",5,3,0.9397753761390123,crossover+mutate,"covariance[60](log_abs(amount),rank(low))|covariance[60](log_abs(amount),rank(low))",covariance,2,6,0.6535070544257776,1.0,0.02761888274256584
ga_g006_0062,0.033028486675099666,0.0372578896892547,0.8864830228059104,0.05949402389952868,0.06053146643076456,0.9828611036142252,0.7747747747747747,"safe_div(ts_mean[3](ts_min[3](vwap)),log_abs(delta[10](low)))","safe_div(ts_mean[3](ts_min[3](vwap)),log_abs(delta[10](low)))",7,4,0.9674462698386145,crossover,"safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))|ts_mean[3](ts_min[3](vwap))",,6,6,0.5741916276990868,0.0,0.01613452697668019
ga_g006_0060,0.09876324045927785,0.07848760593448731,1.2583291244953296,0.0709708021485389,0.11032383941610764,0.643295252632197,0.9144144144144144,amount,amount,1,1,0.9979032132142179,random_init,,,0,6,0.5408247789807614,0.5,0.029066415481541735
ga_g006_0069,0.09876204586329188,0.07848766103785487,1.2583130208920177,0.07096842621218556,0.1103233839843357,0.6432763721448396,0.9144144144144144,"add(amount,open)","add(amount,open)",3,2,0.9979032132142179,random_inject,,,6,6,0.5368146191638693,0.5,0.029061888572953054
ga_g006_0072,0.09887573275351168,0.07852983740214843,1.2590849035784024,0.07106260609143265,0.11034062358236682,0.6440294044412935,0.9144144144144144,"min(ts_max[30](abs(volume)),amount)","min(ts_max[30](abs(volume)),amount)",5,4,0.9979032132142179,random_inject,,,6,6,0.5332249808223759,0.5,0.029085615586154898
ga_g006_0073,0.007163570296939093,0.023573930977230914,0.3038767825297397,0.0205237829680198,0.029672286879722225,0.6916818730963932,0.6351351351351351,log_abs(scale(demean(vwap))),log_abs(scale(demean(vwap))),4,4,0.9979032132142179,random_inject,,,6,6,0.40802944209971737,0.0,0.0038111507675077233
ga_g006_0014,0.08307404078988327,0.08259635066018717,1.005783428999925,0.04047360871994158,0.12162136286094298,0.33278371305719945,0.8468468468468469,ts_mean[3](returns),ts_mean[3](returns),2,2,0.9886104326295715,crossover+mutate,ts_mean[3](ts_min[3](vwap))|rank(zscore_cs(open)),ts_mean,6,6,0.3350331217427935,0.0,0.02055823320948652
ga_g006_0030,0.02230488552555058,0.0557045912513734,0.40041377244646154,0.018196003339750973,0.07091770000740134,0.2565791521418763,0.6261261261261262,"rank(covariance[3](amount,scale(open)))","rank(covariance[3](amount,scale(open)))",5,4,0.9916998472022396,crossover,"rank(covariance[3](amount,scale(vwap)))|open",,6,6,0.2830077928738003,0.5,0.007758206314463459
ga_g006_0011,0.06537193320564724,0.09543971753341189,0.6849552250902419,0.0244814264444767,0.1366410274842406,0.17916600083602452,0.8063063063063063,returns,returns,1,1,0.9947937230233881,random_init,,,0,6,0.25290850939324194,0.0,0.013106082271903102
ga_g007_0000,0.08119638900423477,0.033336608617699666,2.4356523465054734,0.1232078528125704,0.056372838551258526,2.1855889463600513,0.9414414414414415,"safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))","safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))",7,4,0.9685102776011867,crossover,"safe_div(zscore_cs(log_abs(close)),zscore_cs(low))|log_abs(delta[10](low))",,3,7,1.2028435828421005,0.5,0.035735621625443
ga_g007_0001,-0.11909019863731579,0.04618906934720483,-2.578319942800983,-0.13292226412712238,0.05773262697927025,-2.302376854856268,0.018018018018018018,rank(delay[20](ts_mean[3](low))),rank(delay[20](ts_mean[3](low))),4,4,0.9367818784086727,crossover,rank(volume)|delay[20](ts_mean[3](low)),,6,7,1.1251173116157651,1.0,-0.042167992538487784
ga_g007_0002,-0.10578669323591246,0.041692474836103915,-2.5373090384240196,-0.1328672835022961,0.05774970767983909,-2.300743827811291,0.018018018018018018,delay[20](ts_mean[3](low)),delay[20](ts_mean[3](low)),3,3,0.9367818784086727,mutate,delay[20](ts_mean[3](log_abs(returns))),delay,5,7,1.1249801549554284,1.0,-0.042167992538487784
ga_g007_0003,-0.11643252531870704,0.0460135627168453,-2.5303957886330277,-0.13040510145368892,0.05718894180638009,-2.280250295506267,0.018018018018018018,delay[20](rank(zscore_cs(open))),delay[20](rank(zscore_cs(open))),4,4,0.942913864444965,crossover,delay[20](volume)|rank(zscore_cs(open)),,3,7,1.1137988889380102,1.0,-0.04094813007339658
